offense_id,occur_date,UC2_Literal,neighborhood,npu,lat,long,use_date,zip,county,total_cases,deaths
210780740,3/19/2021,LARCENY-FROM VEHICLE,Westview,T,33.744793,-84.434191,2021-03-19,30310,Fulton,180.0,4.0
210781091,3/19/2021,BURGLARY,Adair Park,V,33.725716,-84.410721,2021-03-19,30310,Fulton,180.0,4.0
210781316,3/19/2021,LARCENY-FROM VEHICLE,Westview,T,33.739461,-84.444322,2021-03-19,30310,Fulton,180.0,4.0
210781418,3/19/2021,AGG ASSAULT,Capitol View Manor,X,33.715593,-84.402472,2021-03-19,30310,Fulton,180.0,4.0
210790074,3/20/2021,AGG ASSAULT,Venetian Hills,S,33.714929,-84.43442399999999,2021-03-20,30310,Fulton,208.0,8.0
210791100,3/20/2021,LARCENY-FROM VEHICLE,West End,T,33.730804,-84.419236,2021-03-20,30310,Fulton,208.0,8.0
210791148,3/20/2021,LARCENY-FROM VEHICLE,West End,T,33.730378,-84.41790400000001,2021-03-20,30310,Fulton,208.0,8.0
210800764,3/21/2021,AGG ASSAULT,West End,T,33.737805,-84.435035,2021-03-21,30310,Fulton,197.0,0.0
210801186,3/18/2021,BURGLARY,Sylvan Hills,X,33.699556,-84.41269100000001,2021-03-21,30310,Fulton,197.0,0.0
210801365,3/20/2021,AUTO THEFT,West End,T,33.730378,-84.41790400000001,2021-03-21,30310,Fulton,197.0,0.0
210810787,3/22/2021,LARCENY-FROM VEHICLE,Westview,T,33.737069,-84.441349,2021-03-22,30310,Fulton,99.0,1.0
210811217,3/22/2021,LARCENY-FROM VEHICLE,Oakland City,S,33.724163,-84.425493,2021-03-22,30310,Fulton,99.0,1.0
210811580,3/22/2021,AUTO THEFT,Sylvan Hills,X,33.698488,-84.41869200000001,2021-03-22,30310,Fulton,99.0,1.0
210811891,3/22/2021,LARCENY-FROM VEHICLE,West End,T,33.737117,-84.430437,2021-03-22,30310,Fulton,99.0,1.0
210811951,3/22/2021,LARCENY-FROM VEHICLE,Adair Park,V,33.729226000000004,-84.411118,2021-03-23,30310,Fulton,232.0,0.0
210820053,3/23/2021,LARCENY-FROM VEHICLE,Pittsburgh,V,33.732832,-84.40306899999999,2021-03-23,30310,Fulton,232.0,0.0
210820476,3/22/2021,LARCENY-FROM VEHICLE,West End,T,33.735119,-84.425206,2021-03-23,30310,Fulton,232.0,0.0
210821087,3/23/2021,LARCENY-NON VEHICLE,Pittsburgh,V,33.727568,-84.401928,2021-03-23,30310,Fulton,232.0,0.0
210821144,3/16/2021,BURGLARY,Pittsburgh,V,33.730674,-84.400994,2021-03-23,30310,Fulton,232.0,0.0
210822057,3/23/2021,ROBBERY,Harris Chiles,T,33.744762,-84.41899000000001,2021-03-24,30310,Fulton,168.0,11.0
210830086,3/24/2021,LARCENY-NON VEHICLE,Pittsburgh,V,33.722323,-84.401225,2021-03-24,30310,Fulton,168.0,11.0
210830220,3/24/2021,ROBBERY,Adair Park,V,33.740993,-84.411214,2021-03-24,30310,Fulton,168.0,11.0
210830454,3/24/2021,LARCENY-NON VEHICLE,Pittsburgh,V,33.736446,-84.40756400000001,2021-03-24,30310,Fulton,168.0,11.0
210831493,3/24/2021,ROBBERY,West End,T,33.740594,-84.4158,2021-03-24,30310,Fulton,168.0,11.0
210831680,3/24/2021,LARCENY-NON VEHICLE,West End,T,33.738254,-84.434472,2021-03-24,30310,Fulton,168.0,11.0
210831881,3/24/2021,LARCENY-FROM VEHICLE,Adair Park,V,33.735084,-84.410166,2021-03-24,30310,Fulton,168.0,11.0
210840262,3/25/2021,LARCENY-NON VEHICLE,Capitol View,X,33.718098,-84.409736,2021-03-25,30310,Fulton,198.0,5.0
210841485,3/25/2021,AGG ASSAULT,Westview,T,33.739266,-84.445799,2021-03-25,30310,Fulton,198.0,5.0
210841804,3/24/2021,LARCENY-FROM VEHICLE,West End,T,33.734463,-84.416078,2021-03-25,30310,Fulton,198.0,5.0
210842074,3/25/2021,LARCENY-FROM VEHICLE,Pittsburgh,V,33.732832,-84.40306899999999,2021-03-25,30310,Fulton,198.0,5.0
210850114,3/26/2021,BURGLARY,Oakland City,S,33.724086,-84.424159,2021-03-26,30310,Fulton,153.0,3.0
210850484,3/25/2021,LARCENY-FROM VEHICLE,Oakland City,S,33.73227,-84.42974,2021-03-26,30310,Fulton,153.0,3.0
210850602,3/26/2021,LARCENY-FROM VEHICLE,Westview,T,33.744793,-84.434191,2021-03-26,30310,Fulton,153.0,3.0
210850869,3/26/2021,LARCENY-FROM VEHICLE,Oakland City,S,33.730534000000006,-84.43095799999999,2021-03-26,30310,Fulton,153.0,3.0
210860635,3/28/2021,LARCENY-FROM VEHICLE,Sylvan Hills,X,33.701768,-84.426027,2021-03-27,30310,Fulton,175.0,5.0
210861081,3/27/2021,LARCENY-FROM VEHICLE,West End,T,33.738847,-84.430358,2021-03-27,30310,Fulton,175.0,5.0
210870641,3/28/2021,BURGLARY,Sylvan Hills,X,33.709846,-84.417862,2021-03-28,30310,Fulton,107.0,0.0
210870648,3/27/2021,LARCENY-FROM VEHICLE,Capitol View,X,33.718494,-84.415605,2021-03-28,30310,Fulton,107.0,0.0
210870780,3/28/2021,LARCENY-FROM VEHICLE,Capitol View,X,33.716623,-84.417886,2021-03-28,30310,Fulton,107.0,0.0
210871528,3/28/2021,AGG ASSAULT,Oakland City,S,33.719877000000004,-84.426067,2021-03-28,30310,Fulton,107.0,0.0
210871678,3/27/2021,LARCENY-NON VEHICLE,Venetian Hills,S,33.717546,-84.431078,2021-03-29,30310,Fulton,123.0,2.0
210880411,3/28/2021,LARCENY-FROM VEHICLE,Oakland City,S,33.724888,-84.433862,2021-03-29,30310,Fulton,123.0,2.0
210881798,3/29/2021,LARCENY-FROM VEHICLE,Capitol View,X,33.722209,-84.417953,2021-03-30,30310,Fulton,134.0,3.0
210881989,3/29/2021,LARCENY-NON VEHICLE,Oakland City,S,33.722596,-84.423063,2021-03-30,30310,Fulton,134.0,3.0
210890362,3/30/2021,LARCENY-FROM VEHICLE,West End,T,33.739609,-84.419585,2021-03-31,30310,Fulton,186.0,5.0
210890770,3/29/2021,AUTO THEFT,West End,T,33.73984,-84.41892800000001,2021-03-30,30310,Fulton,134.0,3.0
210891147,3/30/2021,LARCENY-FROM VEHICLE,Capitol View,X,33.718664000000004,-84.408209,2021-03-30,30310,Fulton,134.0,3.0
210891389,3/30/2021,LARCENY-NON VEHICLE,Sylvan Hills,X,33.709075,-84.41828100000001,2021-03-30,30310,Fulton,134.0,3.0
210891408,3/30/2021,LARCENY-FROM VEHICLE,West End,T,33.740594,-84.4158,2021-03-30,30310,Fulton,134.0,3.0
210900999,3/31/2021,LARCENY-NON VEHICLE,Florida Heights,I,33.744715,-84.466709,2021-03-31,30310,Fulton,186.0,5.0
210901623,3/30/2021,LARCENY-NON VEHICLE,Adair Park,V,33.721627000000005,-84.40791899999999,2021-03-31,30310,Fulton,186.0,5.0
202560318,9/12/2020,ROBBERY,Capitol View,X,33.71756,-84.41111,2020-09-12,30310,Fulton,97.0,1.0
202580162,9/14/2020,ROBBERY,West End,T,33.73662,-84.41586,2020-09-14,30310,Fulton,72.0,0.0
202730155,9/29/2020,ROBBERY,Pittsburgh,V,33.74007,-84.40778,2020-09-29,30310,Fulton,159.0,1.0
202651796,9/21/2020,ROBBERY,West End,T,33.7394,-84.43203000000001,2020-09-21,30310,Fulton,54.0,0.0
202481222,9/4/2020,ROBBERY,West End,T,33.7388,-84.4136,2020-09-04,30310,Fulton,113.0,3.0
202710706,9/27/2020,ROBBERY,Oakland City,S,33.73317,-84.43587,2020-09-27,30310,Fulton,54.0,3.0
202460260,9/2/2020,AGG ASSAULT,West End,T,33.73446,-84.43665,2020-09-02,30310,Fulton,106.0,2.0
202491853,9/5/2020,AGG ASSAULT,Adair Park,V,33.73345,-84.40914000000001,2020-09-05,30310,Fulton,95.0,7.0
202491967,9/5/2020,AGG ASSAULT,Capitol View,X,33.71821,-84.4177,2020-09-05,30310,Fulton,95.0,7.0
202511547,9/7/2020,AGG ASSAULT,Pittsburgh,V,33.7234,-84.40564,2020-09-07,30310,Fulton,52.0,0.0
202521982,9/8/2020,AGG ASSAULT,Pittsburgh,V,33.73127,-84.40416,2020-09-08,30310,Fulton,60.0,3.0
202550051,9/11/2020,AGG ASSAULT,West End,T,33.74072,-84.43093,2020-09-11,30310,Fulton,91.0,1.0
202550332,9/11/2020,AGG ASSAULT,Sylvan Hills,X,33.698170000000005,-84.42652,2020-09-11,30310,Fulton,91.0,1.0
202551352,9/11/2020,AGG ASSAULT,Adair Park,T,33.73823,-84.41284,2020-09-11,30310,Fulton,91.0,1.0
202571316,9/13/2020,AGG ASSAULT,Oakland City,S,33.72637,-84.4185,2020-09-13,30310,Fulton,100.0,2.0
202640467,9/20/2020,AGG ASSAULT,Pittsburgh,V,33.723659999999995,-84.40023000000001,2020-09-20,30310,Fulton,46.0,0.0
202650831,9/21/2020,AGG ASSAULT,Oakland City,S,33.7161,-84.43028000000001,2020-09-21,30310,Fulton,54.0,0.0
202680862,9/24/2020,AGG ASSAULT,West End,T,33.74088,-84.41235999999999,2020-09-24,30310,Fulton,85.0,1.0
202510612,9/7/2020,AGG ASSAULT,Adair Park,V,33.72952,-84.41434,2020-09-07,30310,Fulton,52.0,0.0
202550258,9/11/2020,AGG ASSAULT,Oakland City,S,33.71821,-84.4252,2020-09-11,30310,Fulton,91.0,1.0
202600207,9/16/2020,AGG ASSAULT,Pittsburgh,V,33.728359999999995,-84.40259,2020-09-16,30310,Fulton,162.0,0.0
202681650,9/24/2020,AGG ASSAULT,West End,T,33.74057,-84.41738000000001,2020-09-24,30310,Fulton,85.0,1.0
202461550,9/2/2020,AGG ASSAULT,Capitol View,X,33.71923,-84.41898,2020-09-02,30310,Fulton,106.0,2.0
202491509,9/5/2020,AGG ASSAULT,Capitol View,X,33.71808,-84.41169000000001,2020-09-05,30310,Fulton,95.0,7.0
202570581,9/13/2020,AGG ASSAULT,Oakland City,S,33.722120000000004,-84.42347,2020-09-13,30310,Fulton,100.0,2.0
202621738,9/18/2020,AGG ASSAULT,Sylvan Hills,X,33.70608,-84.40813,2020-09-18,30310,Fulton,135.0,2.0
202680370,9/24/2020,AGG ASSAULT,Adair Park,V,33.72317,-84.40816,2020-09-24,30310,Fulton,85.0,1.0
202661372,9/22/2020,AGG ASSAULT,Capitol View Manor,X,33.71495,-84.40245999999999,2020-09-22,30310,Fulton,47.0,1.0
202470658,8/28/2020,BURGLARY,Pittsburgh,V,33.72742,-84.40295,2020-09-03,30310,Fulton,178.0,4.0
202471772,9/2/2020,BURGLARY,Pittsburgh,V,33.72533,-84.40418000000001,2020-09-03,30310,Fulton,178.0,4.0
202540449,9/8/2020,BURGLARY,Pittsburgh,V,33.72663,-84.40025,2020-09-10,30310,Fulton,125.0,3.0
202720449,9/27/2020,BURGLARY,Capitol View,X,33.71179,-84.41068,2020-09-28,30310,Fulton,134.0,0.0
202720779,9/2/2020,BURGLARY,Venetian Hills,S,33.718,-84.43531,2020-09-28,30310,Fulton,134.0,0.0
202731577,9/29/2020,BURGLARY,Bush Mountain,S,33.7271,-84.42824,2020-09-29,30310,Fulton,159.0,1.0
202510542,9/7/2020,BURGLARY,Pittsburgh,V,33.73041,-84.40777,2020-09-07,30310,Fulton,52.0,0.0
202570536,9/13/2020,BURGLARY,West End,T,33.73358,-84.41449,2020-09-13,30310,Fulton,100.0,2.0
202651133,9/7/2020,BURGLARY,Capitol View,X,33.71842,-84.41268000000001,2020-09-21,30310,Fulton,54.0,0.0
202461499,9/2/2020,BURGLARY,West End,T,33.7385,-84.4289,2020-09-02,30310,Fulton,106.0,2.0
202520865,9/7/2020,BURGLARY,Capitol View,X,33.719840000000005,-84.41658000000001,2020-09-08,30310,Fulton,60.0,3.0
202681307,9/23/2020,BURGLARY,Pittsburgh,V,33.72432,-84.39941,2020-09-24,30310,Fulton,85.0,1.0
202690811,9/23/2020,BURGLARY,Oakland City,S,33.73106,-84.43500999999999,2020-09-25,30310,Fulton,100.0,2.0
202690817,9/24/2020,BURGLARY,Pittsburgh,V,33.7315,-84.40274000000001,2020-09-25,30310,Fulton,100.0,2.0
202520501,9/5/2020,BURGLARY,Adair Park,V,33.72793,-84.41606999999999,2020-09-08,30310,Fulton,60.0,3.0
202660377,9/22/2020,BURGLARY,Pittsburgh,V,33.73178,-84.40249,2020-09-22,30310,Fulton,47.0,1.0
202521772,9/8/2020,LARCENY-NON VEHICLE,Sylvan Hills,X,33.7006,-84.41816999999999,2020-09-08,30310,Fulton,60.0,3.0
202551030,9/10/2020,LARCENY-NON VEHICLE,Florida Heights,I,33.7461,-84.45745,2020-09-11,30310,Fulton,91.0,1.0
202650509,9/21/2020,LARCENY-NON VEHICLE,West End,T,33.73969,-84.41828000000001,2020-09-21,30310,Fulton,54.0,0.0
202470130,9/3/2020,LARCENY-NON VEHICLE,Adair Park,V,33.74179,-84.40844,2020-09-03,30310,Fulton,178.0,4.0
202610377,9/17/2020,LARCENY-NON VEHICLE,West End,T,33.7394,-84.43203000000001,2020-09-17,30310,Fulton,118.0,2.0
202691331,9/25/2020,LARCENY-NON VEHICLE,Florida Heights,I,33.75121,-84.46544,2020-09-25,30310,Fulton,100.0,2.0
202731125,9/29/2020,LARCENY-NON VEHICLE,Florida Heights,I,33.75121,-84.46544,2020-09-29,30310,Fulton,159.0,1.0
202460659,9/1/2020,LARCENY-FROM VEHICLE,West End,T,33.73516,-84.41421,2020-09-02,30310,Fulton,106.0,2.0
202460896,9/1/2020,LARCENY-FROM VEHICLE,West End,T,33.73597,-84.42574,2020-09-02,30310,Fulton,106.0,2.0
202501782,9/6/2020,LARCENY-FROM VEHICLE,Capitol View,X,33.71885,-84.41783000000001,2020-09-06,30310,Fulton,80.0,4.0
202510829,9/7/2020,LARCENY-FROM VEHICLE,Venetian Hills,S,33.71515,-84.43301,2020-09-07,30310,Fulton,52.0,0.0
202510835,9/6/2020,LARCENY-FROM VEHICLE,Oakland City,S,33.73102,-84.42777,2020-09-07,30310,Fulton,52.0,0.0
202531257,9/8/2020,LARCENY-FROM VEHICLE,West End,T,33.74057,-84.41738000000001,2020-09-09,30310,Fulton,135.0,3.0
202531406,9/9/2020,LARCENY-FROM VEHICLE,Oakland City,S,33.73122,-84.4365,2020-09-09,30310,Fulton,135.0,3.0
202551246,9/11/2020,LARCENY-FROM VEHICLE,Westview,T,33.74369,-84.44481,2020-09-11,30310,Fulton,91.0,1.0
202561748,9/12/2020,LARCENY-FROM VEHICLE,West End,T,33.73865,-84.42200000000001,2020-09-12,30310,Fulton,97.0,1.0
202580402,9/14/2020,LARCENY-FROM VEHICLE,Atlanta University Center,T,33.74177,-84.41394,2020-09-14,30310,Fulton,72.0,0.0
202580549,9/14/2020,LARCENY-FROM VEHICLE,Sylvan Hills,X,33.70656,-84.40871,2020-09-14,30310,Fulton,72.0,0.0
202590446,9/14/2020,LARCENY-FROM VEHICLE,Capitol View,X,33.71355,-84.41019,2020-09-15,30310,Fulton,102.0,4.0
202590810,9/15/2020,LARCENY-FROM VEHICLE,Florida Heights,I,33.75009,-84.46029,2020-09-15,30310,Fulton,102.0,4.0
202591016,9/15/2020,LARCENY-FROM VEHICLE,West End,T,33.73733,-84.41578,2020-09-15,30310,Fulton,102.0,4.0
202600397,9/16/2020,LARCENY-FROM VEHICLE,Pittsburgh,V,33.73396,-84.40177,2020-09-16,30310,Fulton,162.0,0.0
202600705,9/15/2020,LARCENY-FROM VEHICLE,Oakland City,S,33.73187,-84.43234,2020-09-16,30310,Fulton,162.0,0.0
202601379,9/16/2020,LARCENY-FROM VEHICLE,West End,T,33.74001,-84.41781999999999,2020-09-16,30310,Fulton,162.0,0.0
202610814,9/17/2020,LARCENY-FROM VEHICLE,Adair Park,V,33.7216,-84.40926,2020-09-17,30310,Fulton,118.0,2.0
202630621,9/19/2020,LARCENY-FROM VEHICLE,Adair Park,V,33.73415,-84.4122,2020-09-19,30310,Fulton,97.0,1.0
202631043,9/18/2020,LARCENY-FROM VEHICLE,Sylvan Hills,X,33.71371,-84.42253000000001,2020-09-19,30310,Fulton,97.0,1.0
202660287,9/21/2020,LARCENY-FROM VEHICLE,West End,T,33.73773,-84.42628,2020-09-22,30310,Fulton,47.0,1.0
202660562,9/21/2020,LARCENY-FROM VEHICLE,Westview,T,33.739329999999995,-84.43585999999999,2020-09-22,30310,Fulton,47.0,1.0
202660567,9/21/2020,LARCENY-FROM VEHICLE,Venetian Hills,S,33.71688,-84.43443,2020-09-22,30310,Fulton,47.0,1.0
202660799,9/21/2020,LARCENY-FROM VEHICLE,West End,T,33.743970000000004,-84.42744,2020-09-22,30310,Fulton,47.0,1.0
202670756,9/23/2020,LARCENY-FROM VEHICLE,Bush Mountain,S,33.7274,-84.43728,2020-09-23,30310,Fulton,146.0,3.0
202691341,9/25/2020,LARCENY-FROM VEHICLE,Adair Park,V,33.739290000000004,-84.40819,2020-09-25,30310,Fulton,100.0,2.0
202721542,9/28/2020,LARCENY-FROM VEHICLE,Adair Park,V,33.73895,-84.4108,2020-09-28,30310,Fulton,134.0,0.0
202740147,9/30/2020,LARCENY-FROM VEHICLE,Sylvan Hills,X,33.701370000000004,-84.42678000000001,2020-09-30,30310,Fulton,102.0,1.0
202660978,9/22/2020,LARCENY-FROM VEHICLE,West End,T,33.745490000000004,-84.42586999999999,2020-09-22,30310,Fulton,47.0,1.0
202551029,9/11/2020,LARCENY-NON VEHICLE,Adair Park,V,33.72417,-84.41204,2020-09-11,30310,Fulton,91.0,1.0
202470187,9/1/2020,LARCENY-NON VEHICLE,Sylvan Hills,X,33.70995,-84.42243,2020-09-03,30310,Fulton,178.0,4.0
202520599,9/5/2020,LARCENY-NON VEHICLE,Pittsburgh,V,33.72594,-84.40184,2020-09-08,30310,Fulton,60.0,3.0
202580830,7/17/2020,LARCENY-NON VEHICLE,Pittsburgh,V,33.72138,-84.40765999999999,2020-09-14,30310,Fulton,72.0,0.0
202591498,9/15/2020,LARCENY-NON VEHICLE,Sylvan Hills,X,33.70517,-84.42756999999999,2020-09-15,30310,Fulton,102.0,4.0
202721538,9/28/2020,LARCENY-NON VEHICLE,Oakland City,S,33.7285,-84.42636,2020-09-28,30310,Fulton,134.0,0.0
202481404,9/3/2020,LARCENY-NON VEHICLE,Westview,T,33.73434,-84.44629,2020-09-04,30310,Fulton,113.0,3.0
202541231,8/27/2020,LARCENY-NON VEHICLE,Pittsburgh,V,33.74043,-84.40805999999999,2020-09-10,30310,Fulton,125.0,3.0
202620005,9/17/2020,LARCENY-NON VEHICLE,Westwood Terrace,I,33.73836,-84.44979000000001,2020-09-18,30310,Fulton,135.0,2.0
202621007,9/16/2020,LARCENY-NON VEHICLE,West End,T,33.73417,-84.43670999999999,2020-09-18,30310,Fulton,135.0,2.0
202700541,9/26/2020,LARCENY-NON VEHICLE,Oakland City,S,33.72255,-84.42612,2020-09-26,30310,Fulton,83.0,1.0
202460776,9/1/2020,AUTO THEFT,West End,T,33.74087,-84.41346,2020-09-02,30310,Fulton,106.0,2.0
202471340,9/2/2020,AUTO THEFT,West End,T,33.740970000000004,-84.41809,2020-09-03,30310,Fulton,178.0,4.0
202481485,9/4/2020,AUTO THEFT,Oakland City,S,33.72395,-84.42459000000001,2020-09-04,30310,Fulton,113.0,3.0
202510887,9/6/2020,AUTO THEFT,Sylvan Hills,X,33.7069,-84.41230999999999,2020-09-07,30310,Fulton,52.0,0.0
202530667,9/7/2020,AUTO THEFT,Pittsburgh,V,33.73365,-84.40221,2020-09-09,30310,Fulton,135.0,3.0
202561335,9/11/2020,AUTO THEFT,West End,T,33.74057,-84.4168,2020-09-12,30310,Fulton,97.0,1.0
202570700,9/12/2020,AUTO THEFT,West End,T,33.73969,-84.41828000000001,2020-09-13,30310,Fulton,100.0,2.0
202570991,9/13/2020,AUTO THEFT,West End,T,33.73969,-84.41828000000001,2020-09-13,30310,Fulton,100.0,2.0
202581108,9/13/2020,AUTO THEFT,Capitol View,X,33.71803,-84.41768,2020-09-14,30310,Fulton,72.0,0.0
202591641,9/15/2020,AUTO THEFT,Florida Heights,I,33.75118,-84.46073,2020-09-15,30310,Fulton,102.0,4.0
202601101,9/13/2020,AUTO THEFT,West End,T,33.73836,-84.42263,2020-09-16,30310,Fulton,162.0,0.0
202611294,9/17/2020,AUTO THEFT,Oakland City,S,33.72561,-84.42165,2020-09-17,30310,Fulton,118.0,2.0
202611875,9/17/2020,AUTO THEFT,Sylvan Hills,X,33.70008,-84.41803,2020-09-17,30310,Fulton,118.0,2.0
202661032,9/21/2020,AUTO THEFT,Sylvan Hills,X,33.70043,-84.42146,2020-09-22,30310,Fulton,47.0,1.0
202690090,9/25/2020,AUTO THEFT,West End,T,33.73453,-84.43003,2020-09-25,30310,Fulton,100.0,2.0
202720865,9/28/2020,AUTO THEFT,Pittsburgh,V,33.72881,-84.40294,2020-09-28,30310,Fulton,134.0,0.0
202731712,9/29/2020,AUTO THEFT,Oakland City,S,33.72305,-84.42258000000001,2020-09-29,30310,Fulton,159.0,1.0
203631200,12/28/2020,LARCENY-NON VEHICLE,Pittsburgh,V,33.722696,-84.39976300000001,2020-12-31,30310,Fulton,854.0,3.0
203660108,12/31/2020,AGG ASSAULT,Sylvan Hills,X,33.700432,-84.418128,2020-12-31,30310,Fulton,854.0,3.0
203660398,12/31/2020,AUTO THEFT,Capitol View,X,33.717597999999995,-84.423912,2020-12-31,30310,Fulton,854.0,3.0
203660545,12/23/2020,AUTO THEFT,Harris Chiles,T,33.745068,-84.419523,2020-12-31,30310,Fulton,854.0,3.0
203660715,12/31/2020,AGG ASSAULT,Pittsburgh,V,33.722121,-84.40006,2020-12-31,30310,Fulton,854.0,3.0
203661050,12/31/2020,LARCENY-NON VEHICLE,West End,T,33.737455,-84.433587,2020-12-31,30310,Fulton,854.0,3.0
203661528,12/31/2020,AGG ASSAULT,West End,T,33.738173,-84.425737,2020-12-31,30310,Fulton,854.0,3.0
203641316,12/25/2020,BURGLARY,Venetian Hills,S,33.716441,-84.431752,2020-12-30,30310,Fulton,518.0,6.0
203640243,12/28/2020,AUTO THEFT,Westview,T,33.741235,-84.43636500000001,2020-12-29,30310,Fulton,743.0,1.0
203640299,12/28/2020,LARCENY-FROM VEHICLE,West End,T,33.736092,-84.41542,2020-12-29,30310,Fulton,743.0,1.0
203640385,12/21/2020,LARCENY-NON VEHICLE,Oakland City,S,33.725214,-84.427073,2020-12-29,30310,Fulton,743.0,1.0
203631557,12/29/2020,LARCENY-NON VEHICLE,Venetian Hills,S,33.716035999999995,-84.434478,2020-12-29,30310,Fulton,743.0,1.0
203641491,12/28/2020,LARCENY-FROM VEHICLE,Capitol View,X,33.718039000000005,-84.410352,2020-12-29,30310,Fulton,743.0,1.0
203641705,12/29/2020,AUTO THEFT,Sylvan Hills,X,33.699511,-84.413978,2020-12-29,30310,Fulton,743.0,1.0
203630937,12/28/2020,AGG ASSAULT,West End,T,33.741474,-84.42655500000001,2020-12-28,30310,Fulton,304.0,0.0
203631119,12/28/2020,LARCENY-FROM VEHICLE,Adair Park,V,33.740705,-84.411091,2020-12-28,30310,Fulton,304.0,0.0
203631215,12/28/2020,LARCENY-FROM VEHICLE,West End,T,33.739478000000005,-84.4162,2020-12-28,30310,Fulton,304.0,0.0
203630709,12/18/2020,AUTO THEFT,Oakland City,S,33.732187,-84.42775,2020-12-28,30310,Fulton,304.0,0.0
203621515,12/27/2020,AUTO THEFT,West End,T,33.740759000000004,-84.413738,2020-12-28,30310,Fulton,304.0,0.0
203620753,12/18/2020,BURGLARY,Adair Park,V,33.727401,-84.411891,2020-12-27,30310,Fulton,235.0,0.0
203620916,12/27/2020,AGG ASSAULT,Cascade Avenue/Road,S,33.733334,-84.43761500000001,2020-12-27,30310,Fulton,235.0,0.0
203621130,12/27/2020,AUTO THEFT,Pittsburgh,V,33.725285,-84.400215,2020-12-27,30310,Fulton,235.0,0.0
203621185,12/26/2020,LARCENY-NON VEHICLE,Westview,T,33.735639,-84.438703,2020-12-27,30310,Fulton,235.0,0.0
203621304,12/27/2020,ROBBERY,West End,T,33.737715,-84.417386,2020-12-27,30310,Fulton,235.0,0.0
203621447,12/27/2020,ROBBERY,West End,T,33.735025,-84.414928,2020-12-27,30310,Fulton,235.0,0.0
203610050,12/26/2020,AGG ASSAULT,Oakland City,S,33.720794,-84.42726800000001,2020-12-26,30310,Fulton,370.0,2.0
203611016,12/26/2020,LARCENY-FROM VEHICLE,Capitol View,X,33.720456,-84.416159,2020-12-26,30310,Fulton,370.0,2.0
203611126,12/26/2020,LARCENY-FROM VEHICLE,Pittsburgh,V,33.739712,-84.40791,2020-12-26,30310,Fulton,370.0,2.0
203600378,12/24/2020,LARCENY-FROM VEHICLE,Oakland City,S,33.722521,-84.424796,2020-12-25,30310,Fulton,662.0,4.0
203600437,12/25/2020,BURGLARY,West End,T,33.738131,-84.41422800000001,2020-12-25,30310,Fulton,662.0,4.0
203600532,12/25/2020,AUTO THEFT,West End,T,33.740416,-84.414333,2020-12-25,30310,Fulton,662.0,4.0
203600603,12/25/2020,ROBBERY,Sylvan Hills,X,33.712740999999994,-84.422211,2020-12-25,30310,Fulton,662.0,4.0
203591509,12/24/2020,LARCENY-NON VEHICLE,West End,T,33.740759000000004,-84.413738,2020-12-24,30310,Fulton,860.0,0.0
203590476,12/23/2020,LARCENY-FROM VEHICLE,Oakland City,S,33.718049,-84.43003399999999,2020-12-24,30310,Fulton,860.0,0.0
203590609,12/24/2020,AUTO THEFT,Oakland City,S,33.725797,-84.423114,2020-12-24,30310,Fulton,860.0,0.0
203590699,12/22/2020,BURGLARY,West End,T,33.738054,-84.422744,2020-12-24,30310,Fulton,860.0,0.0
203591268,12/24/2020,LARCENY-NON VEHICLE,West End,T,33.73786,-84.416507,2020-12-24,30310,Fulton,860.0,0.0
203591353,12/24/2020,AGG ASSAULT,Pittsburgh,V,33.729022,-84.40682199999999,2020-12-24,30310,Fulton,860.0,0.0
203591470,12/24/2020,LARCENY-NON VEHICLE,West End,T,33.735025,-84.414928,2020-12-24,30310,Fulton,860.0,0.0
203591473,12/24/2020,AUTO THEFT,Adair Park,V,33.72172,-84.408485,2020-12-24,30310,Fulton,860.0,0.0
203581569,12/23/2020,AUTO THEFT,Westview,T,33.745264,-84.43595400000001,2020-12-23,30310,Fulton,465.0,6.0
203580337,12/22/2020,LARCENY-NON VEHICLE,Oakland City,S,33.733028000000004,-84.436037,2020-12-23,30310,Fulton,465.0,6.0
203580764,12/21/2020,BURGLARY,West End,T,33.736354,-84.423647,2020-12-23,30310,Fulton,465.0,6.0
203580807,12/23/2020,LARCENY-FROM VEHICLE,Westview,T,33.744837,-84.43710300000001,2020-12-23,30310,Fulton,465.0,6.0
203570611,12/22/2020,LARCENY-FROM VEHICLE,West End,T,33.74205,-84.428365,2020-12-22,30310,Fulton,1000.0,1.0
203570667,12/22/2020,BURGLARY,West End,T,33.733619,-84.437093,2020-12-22,30310,Fulton,1000.0,1.0
203570070,12/22/2020,LARCENY-NON VEHICLE,Oakland City,S,33.720659000000005,-84.424529,2020-12-22,30310,Fulton,1000.0,1.0
203560017,12/21/2020,LARCENY-FROM VEHICLE,Pittsburgh,V,33.726808,-84.400215,2020-12-21,30310,Fulton,303.0,0.0
203561029,12/21/2020,LARCENY-FROM VEHICLE,Pittsburgh,V,33.722121,-84.40006,2020-12-21,30310,Fulton,303.0,0.0
203561203,12/21/2020,LARCENY-FROM VEHICLE,West End,T,33.743031,-84.43082700000001,2020-12-21,30310,Fulton,303.0,0.0
203560288,12/21/2020,LARCENY-NON VEHICLE,Capitol View Manor,X,33.717886,-84.407459,2020-12-21,30310,Fulton,303.0,0.0
