offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,beat,apt_office_prefix,apt_office_num,location,MinOfucr,dispo_code,Shift,loc_type,UC2_Literal,ibr_code,neighborhood,npu,long,lat
203390135,12/4/2020,12/3/2020,23:00,12/4/2020,2:00,612,NULL,NULL,495 FLAT SHOALS AVE SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,East Atlanta,W,-84.345968,33.740442
203390136,12/4/2020,12/3/2020,15:10,12/4/2020,2:10,105,NULL,NULL,199 BURBANK DR NW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Hunter Hills,K,-84.428939,33.76057
203390145,12/4/2020,12/4/2020,3:08,12/4/2020,3:08,505,NULL,NULL,116 PONCE DE LEON AVE NE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Midtown,E,-84.383527,33.772981
203390147,12/4/2020,12/4/2020,0:00,12/4/2020,2:19,102,NULL,NULL,899 M.L.K. JR DR NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Vine City,L,-84.417033,33.754971
203390163,12/4/2020,12/3/2020,22:00,12/4/2020,3:00,602,NULL,NULL,725 PONCE DE LEON AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Poncey-Highland,N,-84.363388,33.771643
203390196,12/4/2020,12/3/2020,23:00,12/4/2020,3:15,613,NULL,NULL,2069 CHESHIRE BRIDGE RD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Lindridge/Martin Manor,F,-84.355273,33.811532
203390202,12/4/2020,12/4/2020,3:32,12/4/2020,4:07,306,NULL,NULL,1919 METROPOLITAN PKWY SW,NULL,NULL,NULL,NULL,ROBBERY,120,Sylvan Hills,X,-84.408608,33.702702
203390230,12/4/2020,12/4/2020,4:21,12/4/2020,4:28,614,NULL,NULL,650 PONCE DE LEON AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.366409,33.776875
203390236,12/4/2020,12/4/2020,4:15,12/4/2020,4:45,413,NULL,NULL,3640 CAMPBELLTON RD SW,NULL,NULL,NULL,NULL,ROBBERY,120,NULL,P,-84.507963,33.689169
203390257,12/4/2020,12/4/2020,5:08,12/4/2020,6:30,103,NULL,NULL,1176 CHATTAHOOCHEE AVE NW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23C,Blandtown,D,-84.425432,33.800672
203390268,12/4/2020,12/4/2020,3:30,12/4/2020,5:00,408,NULL,NULL,1631 STANTON RD SW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,NULL,R,-84.444278,33.710062
203390290,12/4/2020,12/3/2020,0:00,12/4/2020,0:00,412,NULL,NULL,1371 KIMBERLY WAY SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Ashley Courts,P,-84.525472,33.719614
203390305,12/4/2020,12/3/2020,19:30,12/4/2020,6:00,505,NULL,NULL,100 6TH ST NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.383199,33.77749
203390324,12/4/2020,12/4/2020,7:22,12/4/2020,7:44,212,NULL,NULL,1835 PIEDMONT AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Morningside/Lenox Park,F,-84.366905,33.805971
203390348,12/4/2020,12/4/2020,3:20,12/4/2020,9:42,507,NULL,NULL,238 WALKER ST SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Castleberry Hill,M,-84.402369,33.748383
203390362,12/4/2020,12/4/2020,2:00,12/4/2020,7:20,501,NULL,NULL,270 17TH ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Atlantic Station,E,-84.396992,33.790817
203390365,12/4/2020,12/3/2020,23:00,12/4/2020,7:00,112,NULL,NULL,2563 COLLIER DR NW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Collier Heights,I,-84.471365,33.763932
203390442,12/4/2020,12/2/2020,14:00,12/4/2020,9:01,607,NULL,NULL,951 GLENWOOD AVE SE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Ormewood Park,W,-84.356546,33.739424
203381957,12/4/2020,12/3/2020,19:30,12/3/2020,21:30,509,NULL,NULL,60 ANDREW YOUNG INTERNATIONAL BLVD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.385785,33.759901
203382002,12/4/2020,12/3/2020,19:00,12/3/2020,22:42,209,NULL,NULL,3648 PEACHTREE RD NE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Brookhaven,B,-84.357039,33.854608
203382004,12/4/2020,12/3/2020,16:36,12/3/2020,16:37,210,NULL,NULL,2700 PINE TREE RD NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Pine Hills,B,-84.358354,33.828152
203382024,12/4/2020,12/3/2020,23:10,12/3/2020,23:17,503,NULL,NULL,1130 PEACHTREE ST NE,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Midtown,E,-84.383637,33.785562
203382026,12/4/2020,12/3/2020,22:00,12/3/2020,22:30,206,NULL,NULL,264 PHARR RD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Buckhead Village,B,-84.378014,33.837245
203382048,12/4/2020,12/3/2020,23:33,12/4/2020,0:06,207,NULL,NULL,1545 NORTHSIDE DR NW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Loring Heights,E,-84.407512,33.79708
203382063,12/4/2020,12/3/2020,20:00,12/4/2020,0:58,102,NULL,NULL,870 MAYSON TURNER RD NW,NULL,NULL,NULL,NULL,BURGLARY,220,Vine City,L,-84.417184,33.755884
203382074,12/4/2020,12/3/2020,23:00,12/3/2020,23:40,613,NULL,NULL,2069 CHESHIRE BRIDGE RD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Lindridge/Martin Manor,F,-84.355273,33.811532
203390007,12/4/2020,12/1/2020,14:00,12/4/2020,2:39,506,NULL,NULL,370 NORTHSIDE DR NW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,English Avenue,L,-84.40472,33.765081
203390017,12/4/2020,12/4/2020,0:16,12/4/2020,1:50,114,NULL,NULL,3260 DONALD LEE HOLLOWELL PKWY NW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Bankhead/Bolton,H,-84.494667,33.787356
203390020,12/4/2020,12/3/2020,22:00,12/4/2020,0:16,602,NULL,NULL,913 BERNINA AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Inman Park,N,-84.357717,33.763953
203390027,12/4/2020,12/2/2020,23:34,12/4/2020,0:21,512,NULL,NULL,156 FORSYTH ST SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.395166,33.750167
203390030,12/4/2020,12/3/2020,20:32,12/4/2020,0:25,507,NULL,NULL,360 MARIETTA ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.397321,33.763165
203390036,12/4/2020,12/3/2020,20:30,12/3/2020,21:30,508,NULL,NULL,152 CENTENNIAL OLYMPIC PARK DR NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.392614,33.75858
203390049,12/4/2020,12/3/2020,21:30,12/4/2020,0:10,211,NULL,NULL,700 MOROSGO DR NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Lindbergh/Morosgo,B,-84.365742,33.823618
203390063,12/4/2020,12/3/2020,21:21,12/4/2020,1:08,503,NULL,NULL,1075 PEACHTREE ST NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.382621,33.783833
203390065,12/4/2020,12/4/2020,1:05,12/4/2020,2:09,309,NULL,NULL,2635 METROPOLITAN PKWY SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Perkerson,X,-84.407835,33.683478
203390072,12/4/2020,12/4/2020,1:16,12/4/2020,4:00,410,NULL,NULL,1871 MYRTLE DR SW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Campbellton Road,R,-84.455459,33.704166
203390080,12/4/2020,12/3/2020,23:21,12/4/2020,1:23,510,NULL,NULL,120 PEACHTREE CENTER AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.386097,33.757527
203381806,12/4/2020,12/2/2020,23:00,12/3/2020,0:00,506,NULL,NULL,400 NORTHSIDE DR NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,English Avenue,L,-84.405078,33.765736
203381677,12/4/2020,12/3/2020,17:45,12/3/2020,19:20,503,NULL,NULL,1138 PEACHTREE ST NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.383434,33.785508
203380814,12/4/2020,12/3/2020,13:00,12/3/2020,13:30,606,NULL,NULL,1046 MEMORIAL DR SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Reynoldstown,N,-84.353424,33.747027
203381881,12/4/2020,12/3/2020,20:00,12/3/2020,20:30,202,NULL,NULL,3652 ROSWELL RD NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Tuxedo Park,A,-84.382998,33.854128
203371013,12/4/2020,12/2/2020,14:29,12/2/2020,16:00,409,NULL,NULL,2132 VENETIAN DR SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Adams Park,R,-84.458306,33.714929
203360071,12/3/2020,12/1/2020,1:00,12/1/2020,1:04,414,NULL,NULL,3390 FAIRBURN RD SW,NULL,NULL,NULL,NULL,HOMICIDE,09A,Ben Hill,P,-84.52333,33.66147
203350722,12/3/2020,11/30/2020,0:00,11/30/2020,4:30,508,NULL,NULL,89 LUCKIE ST NW,NULL,NULL,NULL,NULL,HOMICIDE,09A,Downtown,M,-84.389316,33.757451
203380841,12/3/2020,9/12/2020,22:00,9/12/2020,22:00,504,NULL,NULL,375 LUCKIE ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.39572,33.764964
203380849,12/3/2020,12/3/2020,8:30,12/3/2020,8:35,509,NULL,NULL,435 PEACHTREE ST NE,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Downtown,M,-84.384737,33.766445
203380909,12/3/2020,12/3/2020,4:12,12/3/2020,4:12,411,NULL,NULL,2975 HEADLAND DR SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Greenbriar,R,-84.488806,33.690385
203380918,12/3/2020,12/3/2020,13:28,NULL,NULL,603,NULL,NULL,552 PARKWAY DR NE,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Old Fourth Ward,M,-84.373385,33.769431
203380932,12/3/2020,11/16/2020,3:00,11/16/2020,4:00,612,NULL,NULL,1287 GLENWOOD AVE SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,East Atlanta,W,-84.345537,33.739966
203380947,12/3/2020,12/3/2020,12:30,12/3/2020,13:40,401,NULL,NULL,889 RALPH DAVID ABERNATHY BLVD SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,West End,T,-84.416755,33.738265
203380996,12/3/2020,12/2/2020,11:00,12/3/2020,2:59,103,NULL,NULL,2770 PEYTON RD NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Riverside,D,-84.479687,33.807414
203381030,12/3/2020,11/25/2020,15:30,11/25/2020,17:00,110,NULL,NULL,921 WESTMORELAND CIRCLE NORTHWEST,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,West Highlands,G,-84.44828,33.789217
203381038,12/3/2020,12/3/2020,12:00,12/3/2020,16:44,306,NULL,NULL,2100 METROPOLITAN PKWY SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Sylvan Hills,X,-84.407803,33.697004
203381052,12/3/2020,12/3/2020,14:40,12/3/2020,14:45,605,NULL,NULL,626 PARK AVE SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Grant Park,W,-84.369546,33.737297
203381076,12/3/2020,12/3/2020,14:55,12/3/2020,17:10,301,NULL,NULL,1239 HARTFORD AVE SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Capitol View,X,-84.417082,33.721042
203381113,12/3/2020,12/3/2020,7:00,12/3/2020,15:13,309,NULL,NULL,2175 METROPOLITAN PKWY SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Perkerson,X,-84.409141,33.694584
203381131,12/3/2020,12/1/2020,17:00,12/3/2020,16:58,305,NULL,NULL,174 MOURY AVE SE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,The Villages at Carver,Y,-84.390219,33.71284
203381173,12/3/2020,12/3/2020,16:00,12/3/2020,16:04,211,NULL,NULL,2525 PIEDMONT RD NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23C,Lindbergh/Morosgo,B,-84.365306,33.824018
203381175,12/3/2020,12/3/2020,14:30,12/3/2020,15:00,602,NULL,NULL,325 ELIZABETH ST NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23D,Inman Park,N,-84.358189,33.76343
203381205,12/3/2020,12/3/2020,16:01,12/3/2020,19:47,108,NULL,NULL,1825 M.L.K. JR DR SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,NULL,I,-84.447182,33.750738
203381213,12/3/2020,12/3/2020,15:12,12/3/2020,15:15,210,NULL,NULL,3393 PEACHTREE RD,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23C,Lenox,B,-84.362679,33.846516
203381218,12/3/2020,12/3/2020,16:09,12/3/2020,16:30,512,NULL,NULL,116 TED TURNER DR SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Downtown,M,-84.396469,33.751172
203381232,12/3/2020,12/3/2020,14:00,12/3/2020,16:15,604,NULL,NULL,335 EDGEWOOD AVE SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Sweet Auburn,M,-84.376726,33.754196
203381276,12/3/2020,12/3/2020,16:30,12/3/2020,16:34,411,NULL,NULL,3040 HEADLAND DR SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23C,Greenbriar,R,-84.488172,33.689531
203381287,12/3/2020,12/3/2020,16:39,12/3/2020,18:09,508,NULL,NULL,123 MARIETTA ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.392563,33.757297
203381312,12/3/2020,12/3/2020,16:45,12/3/2020,17:30,303,NULL,NULL,307 RICHARDSON ST SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Mechanicsville,V,-84.398029,33.741084
203381334,12/3/2020,12/3/2020,17:00,12/3/2020,17:15,307,NULL,NULL,262 ARTHUR LANGFORD JR PL SW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Joyland,Y,-84.397114,33.713574
203381339,12/3/2020,12/3/2020,19:00,12/3/2020,19:00,308,NULL,NULL,2520 JONESBORO RD SE,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Leila Valley,Z,-84.363945,33.685823
203381413,12/3/2020,12/3/2020,15:30,12/3/2020,15:30,210,NULL,NULL,3393 PEACHTREE RD,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23C,Lenox,B,-84.362679,33.846516
203381424,12/3/2020,12/3/2020,17:00,12/3/2020,17:38,104,NULL,NULL,343 JOSEPH E LOWERY BLVD SW,NULL,NULL,NULL,NULL,ROBBERY,120,Ashview Heights,T,-84.417821,33.745665
203381444,12/3/2020,11/29/2020,2:03,NULL,NULL,206,NULL,NULL,3040 PEACHTREE RD,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Peachtree Heights West,B,-84.381953,33.838872
203381568,12/3/2020,12/3/2020,18:43,12/3/2020,19:06,302,NULL,NULL,1003 MCDANIEL ST SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Pittsburgh,V,-84.401959,33.727562
203381605,12/3/2020,12/3/2020,19:00,12/3/2020,19:00,401,NULL,NULL,842 RALPH DAVID ABERNATHY BLVD SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,West End,T,-84.415214,33.738146
203381610,12/3/2020,11/27/2020,18:00,12/3/2020,19:04,411,NULL,NULL,3032 STONE HOGAN CONN SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Greenbriar,R,-84.496224,33.672903
203381624,12/3/2020,12/3/2020,17:05,12/3/2020,19:00,201,NULL,NULL,1160 MOORES MILL RD NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Brandon,C,-84.424826,33.831409
203371847,12/3/2020,12/2/2020,22:00,12/2/2020,22:55,212,NULL,NULL,2115 PIEDMONT RD NE,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Morningside/Lenox Park,F,-84.365788,33.812534
203371893,12/3/2020,12/2/2020,20:40,12/2/2020,23:30,503,NULL,NULL,71 13TH ST NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.385233,33.785332
203371902,12/3/2020,12/2/2020,21:00,12/2/2020,23:45,604,NULL,NULL,98 WILLIAM HOLMES BORDERS SENIOR DR NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Sweet Auburn,M,-84.375533,33.755493
203380060,12/3/2020,12/2/2020,23:00,12/3/2020,1:10,508,NULL,NULL,300 LUCKIE ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.395886,33.762602
203380065,12/3/2020,12/2/2020,23:30,12/3/2020,0:48,209,NULL,NULL,3754 ROSWELL RD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,East Chastain Park,B,-84.38207,33.857597
203380074,12/3/2020,12/3/2020,0:30,12/3/2020,0:54,410,NULL,NULL,2098 CAMPBELLTON RD SW,NULL,NULL,NULL,NULL,ROBBERY,120,Campbellton Road,R,-84.456082,33.706678
203380108,12/3/2020,12/3/2020,1:20,12/3/2020,1:23,501,NULL,NULL,329 14TH ST NW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Home Park,E,-84.397957,33.786359
203380135,12/3/2020,12/3/2020,1:54,12/3/2020,2:05,407,NULL,NULL,3330 M.L.K. JR DR SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Adamsville,H,-84.49732,33.754157
203380163,12/3/2020,12/3/2020,2:00,12/3/2020,2:10,104,NULL,NULL,956 SELLS AVE SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Harris Chiles,T,-84.419876,33.745206
203380173,12/3/2020,12/3/2020,2:10,12/3/2020,2:15,206,NULL,NULL,264 PHARR RD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Buckhead Village,B,-84.378014,33.837245
203380186,12/3/2020,12/2/2020,23:00,12/3/2020,2:48,508,NULL,NULL,30 IVAN ALLEN JR BLVD NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.38829,33.764322
203380240,12/3/2020,12/2/2020,21:59,12/3/2020,4:13,503,NULL,NULL,1075 PEACHTREE ST NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.382621,33.783833
203380252,12/3/2020,12/3/2020,4:40,12/3/2020,4:45,106,NULL,NULL,1222 WEST MARIETTA ST NW,NULL,NULL,NULL,NULL,ROBBERY,120,Knight Park/Howell Station,K,-84.427329,33.786038
203380288,12/3/2020,12/3/2020,0:00,12/3/2020,0:00,408,NULL,NULL,1680 HADLOCK ST SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,NULL,R,-84.445594,33.709614
203380314,12/3/2020,12/3/2020,7:07,12/3/2020,9:15,307,NULL,NULL,1634 LAKEWOOD AVE SE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23C,Lakewood Heights,Y,-84.379657,33.709651
203380318,12/3/2020,12/2/2020,23:00,12/3/2020,7:13,403,NULL,NULL,1389 ALMONT DR SW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Oakland City,S,-84.433411,33.726217
203380396,12/3/2020,12/3/2020,8:10,12/3/2020,8:15,211,NULL,NULL,2170 PIEDMONT RD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,NULL,F,-84.367184,33.816164
203380408,12/3/2020,12/3/2020,8:00,12/3/2020,8:30,613,NULL,NULL,1755 MONROE DR NE,NULL,NULL,NULL,NULL,AUTO THEFT,240,Piedmont Heights,F,-84.372502,33.802817
203380423,12/3/2020,12/2/2020,16:00,12/3/2020,8:00,401,NULL,NULL,898 OAK ST SW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,West End,T,-84.416631,33.740341
203380473,12/3/2020,12/2/2020,22:00,12/3/2020,9:00,412,NULL,NULL,1371 KIMBERLY WAY SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Ashley Courts,P,-84.525472,33.719614
203380487,12/3/2020,12/1/2020,13:00,12/3/2020,9:20,312,NULL,NULL,115 GLENROSE CIR SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Glenrose Heights,Z,-84.392391,33.670805
203380552,12/3/2020,12/3/2020,8:00,12/3/2020,9:30,613,NULL,NULL,1915 WINDEMERE DR NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Morningside/Lenox Park,F,-84.363673,33.807068
203380604,12/3/2020,12/2/2020,20:38,12/2/2020,20:50,210,NULL,NULL,2700 PINE TREE RD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23G,Pine Hills,B,-84.358354,33.828152
203380617,12/3/2020,12/2/2020,12:00,12/2/2020,12:00,603,NULL,NULL,1313 RENAISSANCE WAY NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Old Fourth Ward,M,-84.378439,33.765609
203380643,12/3/2020,12/3/2020,10:18,12/3/2020,10:20,201,NULL,NULL,2275 MARIETTA BLVD NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,NULL,C,-84.450659,33.819507
203380708,12/3/2020,12/3/2020,11:20,12/3/2020,12:53,411,NULL,NULL,2990 HOGAN RD SW,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Greenbriar,R,-84.487116,33.676552
203380732,12/3/2020,12/3/2020,10:36,12/3/2020,10:38,206,NULL,NULL,110 E ANDREWS DR NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,South Tuxedo Park,B,-84.382583,33.84282
203380753,12/3/2020,12/2/2020,10:00,12/3/2020,12:45,303,NULL,NULL,588 COOPER ST SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,Mechanicsville,V,-84.396602,33.738744
203380780,12/3/2020,12/3/2020,11:00,12/3/2020,12:14,603,NULL,NULL,723 RALPH MCGILL BLVD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Old Fourth Ward,M,-84.362995,33.765433
203380782,12/3/2020,12/3/2020,11:55,12/3/2020,11:58,608,NULL,NULL,650 S PONCE DE LEON AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Druid Hills,N,-84.345917,33.773713
203380783,12/3/2020,12/3/2020,10:30,12/3/2020,10:45,211,NULL,NULL,2331 PEACHTREE RD,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Peachtree Hills,B,-84.388533,33.818326
203380786,12/3/2020,11/9/2020,7:00,12/3/2020,12:45,107,NULL,NULL,2068 NORTH AVENUE NW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Grove Park,J,-84.45602,33.769151
203380809,12/3/2020,12/2/2020,19:00,12/3/2020,12:33,602,NULL,NULL,755 NORTH AVENUE NE,NULL,NULL,NULL,NULL,BURGLARY,220,Poncey-Highland,N,-84.362913,33.770737
203380811,12/3/2020,12/2/2020,8:00,12/3/2020,12:00,609,NULL,NULL,1216 WYLIE ST SE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Edgewood,O,-84.347694,33.752531
203381700,12/3/2020,12/3/2020,19:40,12/3/2020,19:42,305,NULL,NULL,204 MOURY AVE SW,NULL,NULL,NULL,NULL,AUTO THEFT,240,The Villages at Carver,Y,-84.392549,33.715554
203381723,12/3/2020,12/3/2020,19:00,12/3/2020,19:50,503,NULL,NULL,955 SPRING ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.38836,33.780715
203381777,12/3/2020,12/3/2020,17:30,12/3/2020,20:20,503,NULL,NULL,942 PEACHTREE ST NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.384471,33.780375
203381816,12/3/2020,12/3/2020,18:37,12/3/2020,20:40,209,NULL,NULL,3850 ROSWELL RD NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,East Chastain Park,B,-84.381998,33.860256
203381817,12/3/2020,12/3/2020,21:48,12/3/2020,21:48,604,NULL,NULL,520 IRWIN ST NE,NULL,NULL,NULL,NULL,AGG ASSAULT,13A,Old Fourth Ward,M,-84.370495,33.757889
203381898,12/3/2020,12/3/2020,21:00,12/3/2020,21:37,206,NULL,NULL,77 WEST PACES FERRY RD NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,South Tuxedo Park,B,-84.381392,33.840896
203371750,12/3/2020,12/2/2020,19:30,12/2/2020,21:30,508,NULL,NULL,17 BAKER ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.38829,33.76293
203371764,12/3/2020,12/2/2020,19:00,12/3/2020,1:00,510,NULL,NULL,192 PEACHTREE CENTER AVE NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Downtown,M,-84.3865,33.759402
203371772,12/3/2020,12/2/2020,21:50,12/2/2020,22:30,503,NULL,NULL,22 14TH ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.388077,33.785851
203371782,12/3/2020,12/2/2020,21:00,12/2/2020,21:59,503,NULL,NULL,942 PEACHTREE ST NE,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Midtown,E,-84.384471,33.780375
203371790,12/3/2020,12/2/2020,21:00,12/2/2020,22:00,501,NULL,NULL,339 14TH ST NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Home Park,E,-84.398265,33.786352
203371793,12/3/2020,12/2/2020,20:15,12/2/2020,22:00,602,NULL,NULL,300 NORTH HIGHLAND AVENUE NORTHEAST,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Inman Park,N,-84.358246,33.763002
203371799,12/3/2020,12/2/2020,19:30,12/2/2020,22:11,501,NULL,NULL,1084 HOWELL MILL RD NW,NULL,NULL,NULL,NULL,LARCENY-FROM VEHICLE,23F,Home Park,E,-84.413245,33.784768
203370871,12/3/2020,12/2/2020,10:00,12/3/2020,13:15,501,NULL,NULL,261 17TH ST NW,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23D,Atlantic Station,E,-84.395511,33.791595
203370922,12/3/2020,12/1/2020,8:00,12/2/2020,8:00,606,NULL,NULL,677 GASKILL ST SE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Cabbagetown,N,-84.36511,33.748061
203381938,12/3/2020,12/2/2020,14:17,12/2/2020,14:17,614,NULL,NULL,650 PONCE DE LEON AVE NE,NULL,NULL,NULL,NULL,LARCENY-NON VEHICLE,23H,Midtown,E,-84.366409,33.776875
