offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,beat,apartment_office_prefix,apartment_number,location,watch,location_type,UC2_Literal,UCR_Number,neighborhood,npu,lat,long
200891602,3/30/2020,3/30/2020,0:05,3/30/2020,1:30,111,NA,NA,3083 MARTIN L KING JR DR NW,Morning Watch,12,BURGLARY,532,Harland Terrace,I,33.75178,-84.48803
201000542,4/9/2020,4/8/2020,17:00,4/9/2020,7:00,110,NA,NA,829 HOLLYWOOD RD NW,Day Watch,,BURGLARY,532,Grove Park,J,33.77772,-84.45133
201020869,4/11/2020,4/11/2020,2:05,4/11/2020,2:15,202,NA,NA,3419 NORTHSIDE PKWY NW,Day Watch,NA,BURGLARY,532,West Paces Ferry/Northside,A,33.84748,-84.42883
201120063,4/21/2020,4/20/2020,22:45,4/20/2020,23:05,306,NA,NA,1899 METROPOLITAN PKWY SW,Morning Watch,24,BURGLARY,532,Sylvan Hills,X,33.70231,-84.40817
201230517,5/2/2020,5/2/2020,5:50,5/2/2020,5:58,407,NA,NA,3734 MARTIN L KING JR DR SW,Morning Watch,NA,BURGLARY,532,Adamsville,H,33.76494,-84.51081
201270283,5/6/2020,5/6/2020,2:46,5/6/2020,3:01,409,NA,NA,2296 CASCADE RD SW,Morning Watch,NA,BURGLARY,532,Adams Park,R,33.72187,-84.46386
201290392,5/8/2020,5/7/2020,20:00,5/8/2020,4:30,307,NA,NA,1665 JONESBORO RD SE,Morning Watch,21,BURGLARY,532,Lakewood Heights,Y,33.70662,-84.37986
201330129,5/12/2020,5/12/2020,2:07,5/12/2020,2:07,508,NA,NA,133 LUCKIE ST NW @BONA ALLEN,Morning Watch,21,BURGLARY,532,Downtown,M,33.75864,-84.39062
201400777,5/19/2020,5/18/2020,19:40,5/19/2020,9:03,207,NA,NA,1506 HOWELL MILL RD NW,Evening Watch,19,BURGLARY,532,Berkeley Park,D,33.79593,-84.41609
201510572,5/30/2020,5/30/2020,3:10,5/30/2020,3:15,208,NA,11,3330 PIEDMONT RD NE,Morning Watch,24,BURGLARY,532,Buckhead Forest,B,33.84621,-84.37277
201610193,6/9/2020,6/9/2020,2:35,6/9/2020,2:45,411,NA,A2,2740 GREENBRIAR PKWY SW,Morning Watch,24,BURGLARY,532,Greenbriar,R,33.68896,-84.48909
201610198,6/9/2020,6/6/2020,2:35,6/9/2020,2:45,411,NA,NA,3030 HEADLAND DR SW,Morning Watch,5,BURGLARY,532,Greenbriar,R,33.68841,-84.48742
201851604,6/28/2020,6/28/2020,5:15,6/28/2020,5:25,210,NA,NA,2770 LENOX RD NE,Morning Watch,5,BURGLARY,532,Pine Hills,B,33.83092,-84.35683
201881435,7/6/2020,7/6/2020,22:12,7/6/2020,22:20,505,NA,NA,739 W PEACHTREE ST NE @ATLANTA HOUSING AUT,Morning Watch,11,BURGLARY,532,Midtown,E,33.77487,-84.38696
201901520,7/8/2020,6/22/2020,3:00,7/8/2020,22:00,109,NA,NA,2565 DONALD LEE HOLLOWELL PKWY NW,NA,12,BURGLARY,532,Center Hill,J,33.77544,-84.47042
202120665,7/30/2020,7/29/2020,5:15,7/29/2020,6:00,310,NA,NA,502 MCWILLIAMS RD SE,Day Watch,4,BURGLARY,532,Lakewood,Z,33.68935,-84.37269
202490631,9/5/2020,9/4/2020,4:10,9/5/2020,9:10,211,NA,NA,761 MIAMI CIR NE,Morning Watch,99,BURGLARY,532,Lindbergh/Morosgo,B,33.83052,-84.36199
202551109,9/11/2020,9/10/2020,0:00,9/11/2020,11:00,409,NA,NA,2905 CAMPBELLTON RD SW,Evening Watch,24,BURGLARY,532,Southwest,R,33.69827,-84.48395
202561360,9/12/2020,9/11/2020,18:00,9/12/2020,9:00,212,NA,NA,2531 LENOX RD NE,Evening Watch,19,BURGLARY,532,Lindridge/Martin Manor,F,33.82377,-84.3519
202590147,9/15/2020,9/15/2020,1:00,9/15/2020,1:50,305,NA,NA,1297 JONESBORO RD SE,Morning Watch,12,BURGLARY,532,South Atlanta,Y,33.71904,-84.38515
200010442,1/1/2020,1/1/2020,2:15,1/1/2020,2:20,206,NA,NA,3182 ROSWELL RD NW,Morning Watch,3,LARCENY-NON VEHICLE,610,South Tuxedo Park,B,33.84215,-84.37968
200030214,1/3/2020,1/3/2020,1:15,1/3/2020,1:40,209,NA,NA,3771 ROSWELL RD NE,Morning Watch,3,LARCENY-NON VEHICLE,610,North Buckhead,B,33.8575,-84.38159
200091791,1/9/2020,1/9/2020,10:00,1/9/2020,17:54,507,NA,NA,255 COURTLAND ST NE,Evening Watch,NA,LARCENY-NON VEHICLE,610,Downtown,M,33.75757,-84.39487
200101951,1/10/2020,1/10/2020,18:20,1/10/2020,18:20,212,NA,NA,1878 PIEDMONT AVE NE,Evening Watch,21,LARCENY-NON VEHICLE,610,Piedmont Heights,F,33.80731,-84.36637
200131813,1/13/2020,1/13/2020,18:30,1/13/2020,18:40,511,NA,NA,50 UPPER ALABAMA ST SW,Evening Watch,99,LARCENY-NON VEHICLE,610,Downtown,M,33.75312,-84.39208
200328062,2/1/2020,2/1/2020,11:00,2/1/2020,11:30,703,NA,NA,10700 SPINE RD,Day Watch,1,LARCENY-NON VEHICLE,610,NA,NA,33.63953,-84.43202
200561103,2/25/2020,2/25/2020,10:00,2/25/2020,11:55,209,NA,NA,3714 ROSWELL RD NE,Day Watch,21,LARCENY-NON VEHICLE,610,East Chastain Park,B,33.85821,-84.3827
200728073,3/12/2020,3/12/2020,5:30,3/12/2020,6:00,708,NA,NA,6000 NORTH TERMINAL PKWY,Evening Watch,NA,LARCENY-NON VEHICLE,610,NA,NA,33.64184,-84.4477
200830972,3/23/2020,3/23/2020,13:56,3/23/2020,13:59,106,NA,NA,336 JOSEPH E LOWERY BLVD NW,Evening Watch,23,LARCENY-NON VEHICLE,610,English Avenue,L,33.76858,-84.4171
200941453,4/3/2020,4/3/2020,18:00,4/3/2020,18:00,401,NA,NA,906 RALPH D ABERNATHY BLVD SW,Evening Watch,NA,LARCENY-NON VEHICLE,610,West End,T,33.73794,-84.41735
200960444,4/5/2020,4/5/2020,3:55,4/5/2020,5:52,506,NA,NA,507 JOSEPH E LOWERY BLVD NW,Morning Watch,23,LARCENY-NON VEHICLE,610,English Avenue,L,33.76858,-84.4171
200990601,4/8/2020,4/8/2020,8:20,4/8/2020,8:50,511,NA,NA,20 KIMBALL WAY,Day Watch,NA,LARCENY-NON VEHICLE,610,Downtown,M,33.75364,-84.38856
201101454,4/19/2020,4/19/2020,15:00,4/19/2020,23:44,210,NA,NA,3535 PEACHTREE RD NE @TARGET - PEACHTREE,Morning Watch,18,LARCENY-NON VEHICLE,610,Lenox,B,33.85182,-84.3595
201291494,5/8/2020,5/8/2020,16:30,5/8/2020,16:50,505,NA,NA,860 PEACHTREE ST NE,Evening Watch,99,LARCENY-NON VEHICLE,610,Midtown,E,33.7779,-84.38447
201470967,5/26/2020,5/26/2020,12:48,5/26/2020,13:53,512,NA,NA,211 PEACHTREE ST SW,Day Watch,99,LARCENY-NON VEHICLE,610,Downtown,M,33.74896,-84.39471
201551109,6/3/2020,6/3/2020,17:00,6/3/2020,17:30,511,NA,NA,54 PEACHTREE ST SW,Morning Watch,13,LARCENY-NON VEHICLE,610,Downtown,M,33.75317,-84.39128
202018027,7/19/2020,7/19/2020,0:15,7/19/2020,0:15,706,NA,NA,11700 SPINE RD,Day Watch,1,LARCENY-NON VEHICLE,610,NA,NA,33.64065,-84.42932
202220792,8/9/2020,8/9/2020,1:00,8/9/2020,2:30,509,NA,NA,265 PEACHTREE CENTER AVE NE @MARIOTT,Morning Watch,14,LARCENY-NON VEHICLE,610,Downtown,M,33.76158,-84.38496
202420611,8/29/2020,8/29/2020,8:35,8/29/2020,8:36,104,NA,NA,3 JOSEPH E LOWERY BLVD SW,Day Watch,23,LARCENY-NON VEHICLE,610,Ashview Heights,T,33.75459,-84.41766
202520202,9/7/2020,9/7/2020,18:50,9/7/2020,19:00,210,NA,NA,3393 PEACHTREE RD NE,Evening Watch,99,LARCENY-NON VEHICLE,610,Lenox,B,33.84676,-84.36212
202571013,9/13/2020,9/13/2020,1:30,9/13/2020,3:00,206,NA,NA,3177 PEACHTREE RD NE,Evening Watch,NA,LARCENY-NON VEHICLE,610,Buckhead Village,B,33.841,-84.37551
202610969,9/17/2020,9/17/2020,14:00,9/17/2020,14:10,512,NA,NA,232 FORSYTH ST SW @GREYHOUND STATION,Day Watch,18,LARCENY-NON VEHICLE,610,Downtown,M,33.74852,-84.39636
202620677,9/18/2020,9/18/2020,0:30,9/18/2020,1:00,503,NA,NA,1100 CRESCENT AVE NE,Morning Watch,3,LARCENY-NON VEHICLE,610,Midtown,E,33.78473,-84.38458
202731764,9/29/2020,9/29/2020,22:30,9/29/2020,22:50,104,NA,NA,1720 MARTIN L KING JR DR SW,NA,23,LARCENY-NON VEHICLE,610,Mozley Park,K,33.75083,-84.44341
200071200,1/7/2020,1/7/2020,13:00,1/7/2020,13:33,511,NA,NA,55 PEACHTREE ST SW,Day Watch,13,LARCENY-NON VEHICLE,620,Downtown,M,33.75304,-84.39149
200071326,1/7/2020,12/31/2019,1:45,1/7/2020,14:37,512,NA,NA,203 FORSYTH ST SW,Morning Watch,NA,LARCENY-NON VEHICLE,620,Downtown,M,33.74929,-84.39684
200081960,1/8/2020,1/7/2020,20:00,1/7/2020,21:00,510,NA,NA,25 PIEDMONT AVE NE,Evening Watch,21,LARCENY-NON VEHICLE,620,Downtown,M,33.75522,-84.38203
200091420,1/9/2020,1/9/2020,15:00,1/9/2020,15:32,210,NA,NA,2572 LENOX RD NE,Evening Watch,26,LARCENY-NON VEHICLE,620,Pine Hills,B,33.82517,-84.35295
200100929,1/10/2020,1/10/2020,11:30,1/10/2020,11:40,401,NA,NA,850 OAK ST SW @WEST END MALL,Day Watch,,LARCENY-NON VEHICLE,620,West End,T,33.74057,-84.4168
200111377,1/11/2020,1/11/2020,16:01,1/11/2020,16:06,310,NA,NA,POLAR ROCK PL SW / POLAR ROCK TER SW,Evening Watch,,LARCENY-NON VEHICLE,620,Polar Rock,Z,33.69264,-84.3948
200170209,1/17/2020,1/16/2020,1:30,1/16/2020,1:43,604,NA,NA,330 EDGEWOOD AVE NE,Morning Watch,3,LARCENY-NON VEHICLE,620,Sweet Auburn,M,33.75445,-84.37644
200191237,1/19/2020,1/19/2020,14:35,1/19/2020,14:40,511,NA,NA,12A BROAD ST SW,Evening Watch,13,LARCENY-NON VEHICLE,620,Downtown,M,33.7532,-84.39201
200201200,1/20/2020,1/20/2020,14:00,1/20/2020,15:25,111,NA,NA,62 HARWELL RD NW @DARON VILLAGE APTS,Evening Watch,18,LARCENY-NON VEHICLE,620,NA,I,33.75384,-84.49353
200221462,1/22/2020,1/22/2020,15:51,1/22/2020,15:53,602,NA,NA,881 INMAN VILLAGE PKWY NE,Evening Watch,13,LARCENY-NON VEHICLE,620,Inman Park,N,33.76042,-84.36004
200261537,1/26/2020,1/26/2020,17:43,1/26/2020,18:00,104,NA,NA,946 MARTIN L KING JR DR SW,Morning Watch,21,LARCENY-NON VEHICLE,620,Ashview Heights,T,33.75438,-84.41827
200281926,1/28/2020,1/28/2020,18:00,1/28/2020,20:00,210,NA,NA,3393 PEACHTREE ST,Evening Watch,24,LARCENY-NON VEHICLE,620,Lenox,B,33.84676,-84.36212
200292108,1/29/2020,1/29/2020,19:00,1/29/2020,19:20,105,NA,NA,102 OLLIE ST NW @WASHINGTON PARK,Evening Watch,13,LARCENY-NON VEHICLE,620,Washington Park,K,33.75735,-84.4214
200300618,1/30/2020,1/30/2020,7:40,1/30/2020,7:45,508,NA,NA,17 BAKER ST NW,Day Watch,18,LARCENY-NON VEHICLE,620,Downtown,M,33.76235,-84.38819
200322214,2/1/2020,2/1/2020,15:00,2/1/2020,15:30,302,NA,NA,765 MCDANIEL ST,Evening Watch,26,LARCENY-NON VEHICLE,620,Pittsburgh,V,33.73365,-84.40221
200350759,2/4/2020,2/4/2020,9:30,2/4/2020,9:56,303,NA,NA,325 RALPH D ABERNATHY BLVD SW,Day Watch,7,LARCENY-NON VEHICLE,620,Mechanicsville,V,33.73724,-84.39859
200420335,2/11/2020,2/11/2020,0:00,2/11/2020,5:00,508,NA,NA,74 LUCKIE ST NW,Morning Watch,13,LARCENY-NON VEHICLE,620,Downtown,M,33.75685,-84.38923
200442325,2/13/2020,2/13/2020,19:40,2/13/2020,19:45,504,NA,200,208 HUNNICUTT ST NW,Evening Watch,13,LARCENY-NON VEHICLE,620,Downtown,M,33.76654,-84.39487
200471185,2/16/2020,2/16/2020,15:50,2/16/2020,16:05,210,NA,NA,3393 PEACHTREE RD NE @LENOX MALL,Evening Watch,24,LARCENY-NON VEHICLE,620,Lenox,B,33.84676,-84.36212
200481862,2/17/2020,2/17/2020,19:00,2/17/2020,19:59,602,NA,NA,1154 EUCLID AVE NE,Evening Watch,24,LARCENY-NON VEHICLE,620,Inman Park,N,33.76483,-84.35009
200511317,2/20/2020,2/20/2020,15:00,2/20/2020,15:13,110,NA,NA,27 GROVE PARK PL NW,Evening Watch,20,LARCENY-NON VEHICLE,620,Grove Park,J,33.77719,-84.43908
200531265,2/22/2020,2/20/2020,22:00,2/22/2020,14:00,505,NA,NA,W PEACHTREE ST NW / 4TH ST NW,Evening Watch,35,LARCENY-NON VEHICLE,620,Midtown,E,33.77509,-84.38732
200592327,2/28/2020,2/28/2020,21:00,2/28/2020,21:15,502,NA,NA,171 17TH ST NE,Evening Watch,13,LARCENY-NON VEHICLE,620,Ansley Park,E,33.79298,-84.3803
200621918,3/2/2020,3/2/2020,22:45,3/2/2020,22:51,608,NA,NA,1594 MCLENDON AVE NE,Morning Watch,13,LARCENY-NON VEHICLE,620,Candler Park,N,33.76503,-84.33541
200630165,3/3/2020,3/3/2020,2:00,3/3/2020,2:30,511,NA,NA,45 DECATUR ST SE,Morning Watch,13,LARCENY-NON VEHICLE,620,Downtown,M,33.7534,-84.38833
200650342,3/5/2020,3/5/2020,5:09,3/5/2020,5:16,601,NA,NA,1026 PONCE DE LEON AVE NE,Morning Watch,4,LARCENY-NON VEHICLE,620,Virginia Highland,F,33.77456,-84.35375
200681750,3/8/2020,3/8/2020,21:00,3/8/2020,21:20,606,NA,A103,777 MEMORIAL DR SE,Evening Watch,13,LARCENY-NON VEHICLE,620,Reynoldstown,N,33.74654,-84.36136
200690647,3/9/2020,3/9/2020,9:50,3/9/2020,9:55,302,NA,NA,765 MCDANIEL ST SW,Day Watch,18,LARCENY-NON VEHICLE,620,Pittsburgh,V,33.73365,-84.40221
200770960,3/17/2020,3/17/2020,13:50,3/17/2020,16:37,304,NA,NA,600 MARTIN ST SW,Day Watch,NA,LARCENY-NON VEHICLE,620,Summerhill,V,33.73831,-84.38396
200810949,3/21/2020,3/21/2020,13:00,3/21/2020,13:20,609,NA,NA,1560 WOODBINE AVE.,Day Watch,31,LARCENY-NON VEHICLE,620,Kirkwood,O,33.75194,-84.33668
200841164,3/24/2020,3/8/2020,17:30,3/8/2020,17:45,609,NA,NA,1225 CAROLINE ST,Day Watch,18,LARCENY-NON VEHICLE,620,NA,NA,0,0
200891010,3/29/2020,3/29/2020,14:30,3/29/2020,14:40,208,NA,NA,3330 PIEDMONT RD NE @KROGER - PIEDMONT,Evening Watch,18,LARCENY-NON VEHICLE,620,Buckhead Forest,B,33.84564,-84.37462
200911121,3/31/2020,2/2/2020,20:30,2/2/2020,20:30,309,NA,NA,2685 METROPOLITAN PKWY,Evening Watch,18,LARCENY-NON VEHICLE,620,Hammond Park,X,33.68128,-84.4077
200990737,4/8/2020,4/8/2020,10:00,4/8/2020,10:40,506,NA,NA,435 GRIFFIN ST NW,Day Watch,13,LARCENY-NON VEHICLE,620,English Avenue,L,33.7673,-84.41117
201000910,4/9/2020,4/9/2020,11:30,4/9/2020,12:00,407,NA,NA,300 WILSON MILL RD SW @WILSON MILL PARK,NA,NA,LARCENY-NON VEHICLE,620,Fairburn Road/Wisteria Lane,H,33.75314,-84.51261
201160911,4/25/2020,4/25/2020,14:01,4/25/2020,14:02,504,NA,NA,935 MARIETTA ST NW,Evening Watch,26,LARCENY-NON VEHICLE,620,Marietta Street Artery,E,33.77795,-84.40849
201220070,5/1/2020,4/30/2020,21:30,4/30/2020,21:30,405,NA,6,2950 MARTIN L KING JR DR SW,Morning Watch,NA,LARCENY-NON VEHICLE,620,Harland Terrace,I,33.75362,-84.48477
201220889,5/1/2020,5/1/2020,11:30,5/1/2020,12:30,504,NA,NA,441 MARIETTA ST NW,Day Watch,NA,LARCENY-NON VEHICLE,620,Downtown,M,33.76507,-84.39716
201241274,5/3/2020,5/3/2020,15:00,5/3/2020,16:33,509,NA,NA,529 PEACHTREE ST NE,Evening Watch,21,LARCENY-NON VEHICLE,620,Downtown,M,33.76896,-84.38487
201340985,5/13/2020,5/7/2020,13:00,5/7/2020,14:00,512,NA,NA,215 FORSYTH ST SW,Day Watch,7,LARCENY-NON VEHICLE,620,Downtown,M,33.74892,-84.3968
201362020,5/15/2020,5/15/2020,18:00,5/15/2020,22:00,603,NA,NA,675 PONCE DE LEON AVE NE @PONCE CITY MARKET,Evening Watch,NA,LARCENY-NON VEHICLE,620,Old Fourth Ward,M,33.77299,-84.36504
201411734,5/20/2020,5/20/2020,19:20,5/20/2020,19:25,210,NA,NA,3393 PEACHTREE RD NE @LENOX SQUARE SC,Evening Watch,99,LARCENY-NON VEHICLE,620,Lenox,B,33.84676,-84.36212
201421188,5/21/2020,5/21/2020,15:00,5/21/2020,16:20,104,NA,NA,1720 MARTIN L KING JR DR SW,Evening Watch,23,LARCENY-NON VEHICLE,620,Mozley Park,K,33.75083,-84.44341
201421538,5/21/2020,5/21/2020,18:19,5/21/2020,18:24,507,NA,NA,327 PETERS ST SW,Evening Watch,13,LARCENY-NON VEHICLE,620,Castleberry Hill,M,33.74586,-84.40382
201470454,5/26/2020,5/23/2020,18:00,5/23/2020,19:00,511,NA,5,25 PEACHTREE ST SW,Day Watch,13,LARCENY-NON VEHICLE,620,Downtown,M,33.75366,-84.39047
201481039,5/27/2020,5/27/2020,13:30,5/27/2020,13:40,111,NA,NA,213 FAIRBURN RD NW @FAIRBURN GORDON APT,Day Watch,26,LARCENY-NON VEHICLE,620,Adamsville,H,33.76132,-84.50395
201531044,6/1/2020,6/1/2020,15:30,6/1/2020,15:40,404,NA,NA,OLYMPIAN WAY SW / CASCADE AVE SW,Evening Watch,,LARCENY-NON VEHICLE,620,West End,T,33.73531,-84.43658
201540387,6/2/2020,6/2/2020,8:35,6/2/2020,8:38,102,NA,NA,19 JOSEPH E LOWERY BLVD NW,Day Watch,13,LARCENY-NON VEHICLE,620,Vine City,L,33.75522,-84.41743
201540806,6/2/2020,6/2/2020,13:48,6/2/2020,15:16,402,NA,NA,1354 WESTBORO DR SW,Day Watch,20,LARCENY-NON VEHICLE,620,Oakland City,S,33.73187,-84.432
201541114,6/2/2020,5/5/2020,0:00,5/5/2020,11:59,111,NA,NA,213 FAIRBURN RD NW @FAIRBURN GORDON APT,Evening Watch,18,LARCENY-NON VEHICLE,620,Adamsville,H,33.76132,-84.50395
201550749,6/3/2020,6/3/2020,14:00,6/3/2020,15:00,304,NA,NA,827 POLLARD BLVD SW,Day Watch,20,LARCENY-NON VEHICLE,620,Summerhill,V,33.73215,-84.39121
201561291,6/4/2020,6/4/2020,15:00,6/4/2020,16:00,511,NA,NA,15 WALL ST SE,Evening Watch,13,LARCENY-NON VEHICLE,620,Downtown,M,33.75359,-84.38986
201570844,6/5/2020,6/5/2020,8:30,6/5/2020,8:35,106,NA,NA,1015 DONALD LEE HOLLOWELL PKWY NW,Day Watch,NA,LARCENY-NON VEHICLE,620,Bankhead,K,33.77349,-84.42074
201620848,6/10/2020,6/10/2020,15:20,6/10/2020,15:30,506,NA,NA,688 DONALD LEE HOLLOWELL PKWY NW,Evening Watch,13,LARCENY-NON VEHICLE,620,English Avenue,L,33.77308,-84.40967
201620887,6/10/2020,6/10/2020,15:50,6/10/2020,16:00,407,NA,NA,445 DARTMOUTH DR SW,Evening Watch,13,LARCENY-NON VEHICLE,620,Baker Hills,H,33.7585,-84.51604
201620986,6/10/2020,6/10/2020,16:35,6/10/2020,16:40,512,NA,NA,215 FORSYTH ST SW,Evening Watch,12,LARCENY-NON VEHICLE,620,Downtown,M,33.74892,-84.3968
201630857,6/11/2020,6/11/2020,14:40,6/11/2020,14:40,406,NA,NA,927 LYNHURST DR SW,Evening Watch,13,LARCENY-NON VEHICLE,620,Green Forest Acres,I,33.73075,-84.48949
201640047,6/12/2020,6/11/2020,23:00,6/11/2020,23:32,612,NA,NA,1668 EASTLAND RD SE,Morning Watch,23,LARCENY-NON VEHICLE,620,East Atlanta,W,33.71898,-84.33038
201650699,6/13/2020,6/12/2020,14:45,6/13/2020,11:12,405,NA,NA,3202 MARTIN L KING JR DR NW @GORDON VALLEY APTS,Evening Watch,13,LARCENY-NON VEHICLE,620,NA,I,33.7523,-84.4902
201681022,6/16/2020,6/16/2020,19:50,6/16/2020,20:21,401,NA,NA,612 LEE ST SW,Evening Watch,2,LARCENY-NON VEHICLE,620,West End,T,33.74057,-84.4168
201720868,6/20/2020,6/20/2020,14:00,6/20/2020,15:00,306,NA,NA,1919 METROPOLITAN PKY,Day Watch,,LARCENY-NON VEHICLE,620,Sylvan Hills,X,33.70278,-84.41017
201760571,6/24/2020,6/24/2020,12:45,6/24/2020,13:30,511,NA,F,20 BROAD ST SW,Day Watch,21,LARCENY-NON VEHICLE,620,Downtown,M,33.75312,-84.39208
201760614,6/24/2020,6/24/2020,13:25,6/24/2020,13:30,406,NA,NA,396 BROWNLEE RD SW,Day Watch,18,LARCENY-NON VEHICLE,620,NA,I,33.74635,-84.49705
201790303,6/27/2020,6/27/2020,4:30,6/27/2020,4:38,512,NA,NA,232 FORSYTH ST SW @GREYHOUND BUS DEPOT,Morning Watch,13,LARCENY-NON VEHICLE,620,Downtown,M,33.74852,-84.39636
201790743,6/27/2020,6/26/2020,21:45,6/26/2020,22:00,106,NA,NA,1225 DONALD LEE HOLLOWELL PKWY NW @BANKHEAD MARTA STAT,Evening Watch,13,LARCENY-NON VEHICLE,620,NA,J,33.77195,-84.42764
201801114,6/28/2020,6/28/2020,15:56,6/28/2020,15:56,511,NA,NA,65 LOWER WALL ST,Evening Watch,18,LARCENY-NON VEHICLE,620,Downtown,M,33.75341,-84.38951
201801551,6/28/2020,6/28/2020,11:00,6/28/2020,11:30,602,NA,210,BLUE RIDGE AVE NE & N HIGHLAND AVE NE,Morning Watch,13,LARCENY-NON VEHICLE,620,Poncey-Highland,N,33.77116,-84.35579
201851036,7/3/2020,6/23/2020,20:00,6/23/2020,20:30,310,NA,NA,215 CLEVELAND AVE,Evening Watch,NA,LARCENY-NON VEHICLE,620,Lakewood Heights,Y,33.70026,-84.3942
201860995,7/4/2020,7/4/2020,15:31,7/4/2020,15:49,306,NA,NA,1919 METROPOLITAN PKWY SW,Evening Watch,18,LARCENY-NON VEHICLE,620,Sylvan Hills,X,33.70278,-84.41017
201880363,7/6/2020,7/6/2020,8:00,7/6/2020,8:10,306,NA,NA,2095 METROPOLITAN PKWY SW,Day Watch,23,LARCENY-NON VEHICLE,620,Sylvan Hills,X,33.69753,-84.4084
201880652,7/6/2020,7/6/2020,12:24,7/6/2020,13:00,512,NA,NA,WHITEHALL ST SW / PEACHTREE ST SW,Day Watch,13,LARCENY-NON VEHICLE,620,Downtown,M,33.74701,-84.39691
201901044,7/8/2020,7/8/2020,15:50,7/8/2020,16:35,309,NA,D2,501 CONNELL AVE SW,Evening Watch,13,LARCENY-NON VEHICLE,620,Perkerson,X,33.68327,-84.40662
201910635,7/9/2020,7/9/2020,9:00,7/9/2020,10:00,604,NA,NA,180 JACKSON ST NE @ATLANTA OVERLOOK AP,Day Watch,13,LARCENY-NON VEHICLE,620,Sweet Auburn,M,33.75929,-84.37628
201940531,7/12/2020,7/12/2020,9:50,7/12/2020,11:14,509,NA,NA,607 PEACHTREE ST NE,Day Watch,13,LARCENY-NON VEHICLE,620,Downtown,M,33.77096,-84.3844
201950161,7/13/2020,7/13/2020,2:40,7/13/2020,2:53,405,NA,2307,2640 MARTIN L KING JR DR SW,NA,,LARCENY-NON VEHICLE,620,Harland Terrace,I,33.75381,-84.47425
201970752,7/15/2020,7/15/2020,14:40,7/15/2020,14:45,206,NA,NA,3256 PEACHTREE RD NE,Evening Watch,13,LARCENY-NON VEHICLE,620,Buckhead Village,B,33.84306,-84.37176
201980183,7/16/2020,7/15/2020,2:38,7/16/2020,2:48,605,NA,NA,245 MEMORIAL DR SE,Morning Watch,23,LARCENY-NON VEHICLE,620,Grant Park,W,33.74677,-84.37969
201980325,7/16/2020,7/16/2020,6:45,7/16/2020,7:06,610,NA,NA,1675 MEMORIAL DR SE,Day Watch,23,LARCENY-NON VEHICLE,620,Kirkwood,O,33.74716,-84.33286
202090678,7/27/2020,7/27/2020,12:00,7/27/2020,13:10,305,NA,NA,54 MCDONOUGH BLVD,Day Watch,33,LARCENY-NON VEHICLE,620,South Atlanta,Y,33.72015,-84.38611
202110768,7/29/2020,7/29/2020,12:15,7/29/2020,13:19,308,NA,157,450 THOMASVILLE BLVD SE,Day Watch,26,LARCENY-NON VEHICLE,620,Thomasville Heights,Z,33.70604,-84.35916
202130160,7/31/2020,7/31/2020,2:00,7/31/2020,2:05,208,NA,1705,3390 STRATFORD RD NE,Morning Watch,20,LARCENY-NON VEHICLE,620,North Buckhead,B,33.849,-84.36673
202130461,7/31/2020,7/31/2020,9:00,7/31/2020,9:02,211,NA,NA,2193 PEACHTREE RD NE,Day Watch,23,LARCENY-NON VEHICLE,620,NA,E,33.81411,-84.39144
202181725,8/5/2020,8/5/2020,20:20,8/5/2020,20:22,210,NA,NA,3535 PEACHTREE RD NE @Multiple,Evening Watch,12,LARCENY-NON VEHICLE,620,Lenox,B,33.85182,-84.3595
202181917,8/5/2020,8/4/2020,15:00,8/4/2020,15:30,512,NA,NA,275 PRYOR ST SW,Evening Watch,13,LARCENY-NON VEHICLE,620,Downtown,M,33.74747,-84.39415
202190867,8/6/2020,8/5/2020,13:45,8/5/2020,14:45,511,NA,NA,85 PEACHTREE ST SW,Day Watch,99,LARCENY-NON VEHICLE,620,Downtown,M,33.75194,-84.38964
202210914,8/8/2020,8/8/2020,13:40,8/8/2020,13:47,411,NA,NA,3160 GREENBRIAR PKWY SW,Day Watch,18,LARCENY-NON VEHICLE,620,Greenbriar,R,33.68593,-84.49685
202241494,8/11/2020,8/11/2020,17:00,8/11/2020,17:20,306,NA,NA,METROPOLITAN PKWY SW / LAKEWOOD AVE SW,Evening Watch,13,LARCENY-NON VEHICLE,620,Sylvan Hills,X,33.6972,-84.4081
202260192,8/13/2020,8/13/2020,1:50,8/13/2020,2:03,210,NA,E8,2572 LENOX RD NE,Morning Watch,26,LARCENY-NON VEHICLE,620,Pine Hills,B,33.82467,-84.35248
202261658,8/13/2020,8/13/2020,17:45,8/13/2020,18:30,309,NA,NA,365 CLEVELAND AVE SW,Evening Watch,18,LARCENY-NON VEHICLE,620,Perkerson,X,33.68125,-84.40169
202281224,8/15/2020,8/15/2020,15:20,8/15/2020,15:30,410,NA,NA,2750 CAMPBELLTON RD SW,Evening Watch,13,LARCENY-NON VEHICLE,620,Campbellton Road,R,33.70123,-84.47831
202321030,8/19/2020,8/19/2020,14:07,8/19/2020,14:08,603,NA,NA,605 BOULEVARD NE,Evening Watch,7,LARCENY-NON VEHICLE,620,Old Fourth Ward,M,33.77097,-84.3714
202331181,8/20/2020,8/20/2020,15:10,8/20/2020,15:17,411,NA,NA,2975 HEADLAND DR SW @BIG LOTS - HEADLAND,Evening Watch,8,LARCENY-NON VEHICLE,620,Greenbriar,R,33.69168,-84.4872
